N-gram turi;N-gram;Chastota
Unigram;yotardi;1
Unigram;ropmolcha;1
Unigram;artib;1
Unigram;sovun;1
Unigram;yuvib;1
Unigram;chiqarishning;1
Unigram;iloji;1
Unigram;yoqligini;1
Unigram;qilguday;1
Unigram;surkab;1
Unigram;yuborishim;1
Unigram;mumkinligini;1
Unigram;bilardim;1
Unigram;komronningku;1
Unigram;ahamiyati;1
Unigram;chiqishni;1
Unigram;xohlasam;1
Unigram;chiqaveramanu;1
Unigram;keluvchining;1
Unigram;kimligini;1
Unigram;piqpiq;1
Unigram;kulishayotgan;1
Unigram;unashilish;1
Unigram;jazosini;1
Unigram;yolakdan;1
Unigram;chiqayotganda;1
Unigram;yuragimning;1
Unigram;qabziyatini;1
Unigram;oshirib;1
Unigram;qadarki;1
Unigram;kirmagan;1
Unigram;harakatimga;1
Unigram;mano;1
Unigram;beradigan;1
Unigram;ochdimu;1
Unigram;kirdim;1
Unigram;tikka;1
Unigram;borguday;1
Unigram;korishishga;1
Unigram;xotinlarnikiga;1
Unigram;kir;1
Unigram;ranglari;1
Unigram;tasmalar;1
Unigram;boglangan;1
Unigram;shovqin;1
Unigram;kotarmasdan;1
Unigram;qollarimdagi;1
Unigram;lablarimdagi;1
Unigram;boyoqlarni;1
Unigram;tentakligi;1
Unigram;pardasi;1
Unigram;yashirishdan;1
Unigram;fartugimning;1
Unigram;etaklarini;1
Unigram;paketlar;1
Unigram;reverans;1
Unigram;barmoqlarimni;1
Unigram;etaklarim;1
Unigram;yashirish;1
Unigram;imkonini;1
Unigram;chiqarmadim;1
Unigram;haroratli;1
Unigram;opishlar;1
Unigram;bahonada;1
Unigram;lablarimning;1
Unigram;boyoqlarini;1
Unigram;birmuncha;1
Unigram;berkitdim;1
Unigram;iltifot;1
Unigram;iltifotda;1
Unigram;bolibsiz;1
Unigram;garchi;1
Unigram;shokolodlar;1
Unigram;qiligim;1
Unigram;xijolat;1
Unigram;ilgarigi;1
Unigram;kungi;1
Unigram;qutichada;1
Unigram;opasingillari;1
Unigram;qutichalardan;1
Unigram;haqiqiy;1
Unigram;tarifiga;1
Unigram;imkon;1
Unigram;eritganda;1
Unigram;erir;1
Unigram;qimmatliroq;1
Unigram;toparsan;1
Unigram;shoshqinlik;1
Unigram;sabrsizlik;1
Unigram;korsatgan;1
Unigram;ochdimichidan;1
Unigram;qogozli;1
Unigram;mavlud;1
Unigram;bayramlarida;1
Unigram;bolalarga;1
Unigram;ertaklar;1
Unigram;qabilidagi;1
Unigram;anglay;1
Unigram;olmagan;1
Unigram;kalaka;1
Unigram;qilmoqchi;1
Unigram;niyatda;1
Unigram;ovora;1
Unigram;uyat;1
Unigram;qoysammikan;1
Unigram;tutolmadim;1
Unigram;boyoqli;1
Unigram;jiddiyat;1
Unigram;hadyalarning;1
Unigram;tashakkur;1
Unigram;bildirish;1
Unigram;bersangiz;1
Unigram;ogohlantirish;1
Unigram;vaqtda;1
Unigram;jiddiyatingiz;1
Unigram;ogirligingiz;1
Unigram;oxshardingizu;1
Unigram;yildanyilga;1
Unigram;osyapsiz;1
Unigram;roman;1
Unigram;qahramonlariga;1
Unigram;boryapsizu;1
Unigram;doimo;1
Unigram;erimda;1
Unigram;qotib;1
Unigram;olaytirdi;1
Unigram;pardon;1
Unigram;anglamaydigan;1
Unigram;bolyapsizu;1
Unigram;oltin;1
Unigram;kutubxona;1
Unigram;ertaklarini;1
Unigram;oqiydigan;1
Unigram;godak;1
Unigram;qolyapman;1
Unigram;yoshga;1
Unigram;muomalaga;1
Unigram;bolmayapman;1
Unigram;taajjublanib;1
Unigram;anglamaganiga;1
Unigram;ajablanib;1
Unigram;burdim;1
Unigram;togrisi;1
Unigram;tushunmasdim;1
Unigram;qilmishimga;1
Unigram;eyar;1
Unigram;ketish;1
Unigram;payini;1
Unigram;izlar;1
Unigram;qutichaning;1
Unigram;uzdim;1
Unigram;rasmiyat;1
Unigram;egildi;1
Unigram;qizday;1
Unigram;kerakligini;1
Unigram;ogzingizdan;1
Unigram;eshitishim;1
Unigram;uzr;1
Unigram;hazildan;1
Unigram;maqsad;1
Unigram;keltirishgina;1
Unigram;boya;1
Unigram;romanlardan;1
Unigram;tanlab;1
Unigram;ifodasi;1
Unigram;ovozlari;1
Unigram;bolmaslik;1
Unigram;duo;1
Unigram;oqiyotgan;1
Unigram;qovushtirib;1
Unigram;hayratga;1
Unigram;gapirib;1
Unigram;bolgandan;1
Unigram;deganingizni;1
Unigram;eshitmadim;1
Unigram;ekanki;1
Unigram;yarashdikvassalom;1
Unigram;qolganim;1
Unigram;tabi;1
Unigram;oxshadi;1
Unigram;sezdirmaslikka;1
Unigram;tirishdi;1
Unigram;oldiyu;1
Unigram;sovuqqonlik;1
Unigram;derdik;1
Unigram;agar;1
Unigram;hadyasi;1
Unigram;hushingizga;1
Unigram;yoqmasa;1
Unigram;kelamiz;1
Unigram;konfetlarim;1
Unigram;ovoraday;1
Unigram;korinar;1
Unigram;javohir;1
Unigram;sandiqchani;1
Unigram;qutichalarga;1
Unigram;suqlanib;1
Unigram;qarar;1
Unigram;ichidagi;1
Unigram;shirinliklarni;1
Unigram;gazeta;1
Unigram;betiga;1
Unigram;terar;1
Unigram;bolarbolmas;1
Unigram;gapirar;1
Unigram;eyish;1
Unigram;sanat;1
Unigram;sanatni;1
Unigram;kamina;1
Unigram;ojizalari;1
Unigram;kashf;1
Unigram;sarigini;1
Unigram;qizilidan;1
Unigram;zarar;1
Unigram;kormaysan;1
Unigram;qizili;1
Unigram;nordon;1
Unigram;sarigining;1
Unigram;lazzatiga;1
Unigram;shoirona;1
Unigram;jabr;1
Unigram;oh;1
Unigram;donasini;1
Unigram;keltirdim;1
Unigram;qush;1
Unigram;bolasini;1
Unigram;erkalaganiga;1
Unigram;gaplashar;1
Unigram;eyman;1
Unigram;oldingda;1
Unigram;qilibmizu;1
Unigram;narsalaringni;1
Unigram;eydigan;1
Unigram;ishimiz;1
Unigram;solgan;1
Unigram;jirkanmagach;1
Unigram;miyamga;1
Unigram;daqiqa;1
Unigram;uzatib;1
Unigram;barmoqlarimdan;1
Unigram;yulib;1
Unigram;olmoqchi;1
Unigram;chaqqonroq;1
Unigram;ogzimda;1
Unigram;berkitib;1
Unigram;yugurtirish;1
Unigram;odatingiz;1
Unigram;hazillashdim;1
Unigram;shoshmang;1
Unigram;eyilishini;1
Unigram;korsatay;1
Unigram;bilganingizni;1
Unigram;qiling;1
Unigram;erigan;1
Unigram;kallamni;1
Unigram;tebratar;1
Unigram;lazzatining;1
Unigram;ajoyibligini;1
Unigram;harakatlari;1
Unigram;bildirar;1
Unigram;qoldiki;1
Unigram;kerakli;1
Unigram;olganingiz;1
Unigram;qutini;1
Unigram;ozingga;1
Unigram;qolsin;1
Unigram;gapiriladigan;1
Unigram;deyarli;1
Unigram;odob;1
Unigram;yuzasidan;1
Unigram;uydagilarning;1
Unigram;sogsalomatliklarini;1
Unigram;aytganimdan;1
Unigram;qutichalarni;1
Unigram;qoltigimga;1
Unigram;qisdimu;1
Unigram;tayyorlandim;1
Unigram;xonada;1
Unigram;pastak;1
Unigram;mushuk;1
Unigram;quloqlarimni;1
Unigram;dikkaytirib;1
Unigram;lavhalari;1
Unigram;xaritalar;1
Unigram;osib;1
Unigram;qoyiladigan;1
Unigram;xonaning;1
Unigram;lavhalardan;1
Unigram;yiqilganiga;1
Unigram;ortadagi;1
Unigram;oynali;1
Unigram;sichqon;1
Unigram;tiqiridan;1
Unigram;qilmaydigan;1
Unigram;borligi;1
Unigram;bildirmasdan;1
Unigram;o;1
Unigram;xira;1
Unigram;xaritaga;1
Unigram;ehtiyoj;1
Unigram;tugilganini;1
Unigram;laqma;1
Unigram;aytganu;1
Unigram;xonadan;1
Unigram;poylagani;1
Unigram;yoqoldi;1
Unigram;kalit;1
Unigram;teshigidan;1
Unigram;turgani;1
Unigram;shubhasiz;1
Unigram;qilishim;1
Unigram;birbirimizga;1
Unigram;kishilar;1
Unigram;bolganimiz;1
Unigram;kutar;1
Unigram;yolingni;1
Unigram;qilsin;1
Unigram;uydagilarga;1
Unigram;ayt;1
Unigram;apiltapil;1
Unigram;eshikdan;1
Unigram;ketsam;1
Unigram;siqadida;1
Unigram;tozgitib;1
Unigram;hangoma;1
Unigram;ekansanda;1
Unigram;kuladi;1
Unigram;onda;1
Unigram;quvlik;1
Unigram;modomiki;1
Unigram;rolni;1
Unigram;ekanmiz;1
Unigram;oxirigacha;1
Unigram;oynashimiz;1
Unigram;maktabdagi;1
Unigram;dugonalarimning;1
Unigram;kopchiligi;1
Unigram;safsatadan;1
Unigram;hadiksirashga;1
Unigram;orin;1
Unigram;harakatlar;1
Unigram;oshiqmashuqlar;1
Unigram;oxshamasa;1
Unigram;chiqishiga;1
Unigram;enagangning;1
Unigram;chorbogdamidi;1
Unigram;yillardan;1
Unigram;etim;1
Unigram;savolimga;1
Unigram;qayoqqa;1
Unigram;albbatta;1
Unigram;qayrilib;1
Unigram;qaraganing;1
Unigram;ediku;1
Unigram;qaramaganim;1
Unigram;kormaganimnimi;1
Unigram;tentaklik;1
Unigram;gul;1
Unigram;ayol;1
Unigram;oynagan;1
Unigram;artist;1
Unigram;koksimda;1
Unigram;qovushtirgan;1
Unigram;qirim;1
Unigram;olti;1
Unigram;bilsa;1
Unigram;uchtasi;1
Unigram;kormoq;1
Unigram;savdo;1
Unigram;bolishi;1
Unigram;taxminimda;1
Unigram;yanglishgan;1
Unigram;taqdirimda;1
Unigram;lugatdan;1
Unigram;sozining;1
Unigram;manosi;1
Unigram;biladigan;1
Unigram;bilar;1
Unigram;masalada;1
Unigram;mishelnigina;1
Unigram;nazarda;1
Unigram;tutish;1
Unigram;zarur;1
Unigram;siyosatni;1
Unigram;udda;1
Unigram;qiliqlarimga;1
Unigram;esdi;1
Unigram;essa;1
Unigram;esaversin;1
Unigram;paytmi;1
Unigram;harorat;1
Unigram;vassalom;1
Unigram;borganingda;1
Unigram;nomimdan;1
Unigram;bildingmi;1
Unigram;damur;1
Unigram;nevarasiga;1
Unigram;eltib;1
Unigram;mishelning;1
Unigram;bergim;1
Unigram;chontaklarimdan;1
Unigram;turmaklangan;1
Unigram;qogozlardan;1
Unigram;qogozlarni;1
Unigram;kechqurungi;1
Unigram;dars;1
Unigram;tayyorlash;1
Unigram;paytlarida;1
Unigram;mudrab;1
Unigram;otiradigan;1
Unigram;otish;1
Unigram;turmaklab;1
Unigram;chorasizlik;1
Unigram;konglimga;1
Unigram;soldi;1
Unigram;quchogiga;1
Unigram;tashlanadigan;1
Unigram;vaziyatni;1
Unigram;quchogingga;1
Unigram;olasan;1
Unigram;betlaridan;1
Unigram;kozlaridan;1
Unigram;qaytaqayta;1
Unigram;opasan;1
Unigram;uqdingmi;1
Unigram;vada;1
Unigram;berasanmia;1
Unigram;quchoqlashganday;1
Unigram;turardik;1
Unigram;nafaslarimiz;1
Unigram;birbirimizniki;1
Unigram;xabari;1
Unigram;haroratga;1
Unigram;tushunolmas;1
Unigram;hayratidan;1
Unigram;qutula;1
Unigram;olmas;1
Unigram;muvaffaqiyat;1
Unigram;oynab;1
Unigram;bolindi;1
Unigram;tushsa;1
Unigram;ezgin;1
Unigram;otdim;1
Unigram;osiladi;1
Unigram;atrofning;1
Unigram;jimjitligini;1
Unigram;lavhalar;1
Unigram;xonasining;1
Unigram;ichkaridan;1
Unigram;eshitilmagani;1
Unigram;ochishdan;1
Unigram;qololmadim;1
Unigram;kormay;1
Unigram;ondasonda;1
Unigram;musiqa;1
Unigram;darsi;1
Unigram;bergani;1
Unigram;kasave;1
Unigram;qaltiroq;1
Unigram;oyoqlari;1
Unigram;taburetkaga;1
Unigram;shkaf;1
Unigram;nota;1
Unigram;daftari;1
Unigram;qidiryapti;1
Unigram;tfu;1
Unigram;vahimaga;1
Unigram;tushibman;1
Unigram;bekorga;1
Unigram;qilibmana;1
Unigram;bezak;1
Unigram;odamday;1
Unigram;yuzimning;1
Unigram;yonganini;1
Unigram;etdim;1
Unigram;sinfga;1
Unigram;jomragini;1
Unigram;tutdim;1
Unigram;harorati;1
Unigram;suvlari;1
Unigram;sochlarimdan;1
Unigram;yuzimdan;1
Unigram;oqib;1
Unigram;koylagim;1
Unigram;narsaning;1
Unigram;roli;1
Unigram;yondirib;1
Unigram;titratsa;1
Unigram;qatnadi;1
Unigram;keldiki;1
Unigram;dahlizga;1
Unigram;chaqirgani;1
Unigram;kelishayotganday;1
Unigram;tuyulib;1
Unigram;boshlar;1
Unigram;shokoladlar;1
Unigram;pirojnoelar;1
Unigram;pastalar;1
Unigram;sinf;1
Unigram;taminlanib;1
Unigram;ochkozlikda;1
Unigram;tirishqoqligi;1
Unigram;mashhur;1
Unigram;sinfdoshlarimdan;1
Unigram;mari;1
Unigram;pirlantajiyan;1
Unigram;qandqurslarimni;1
Unigram;oppoq;1
Unigram;yirik;1
Unigram;tishlari;1
Unigram;gajirlatib;1
Unigram;eydida;1
Unigram;yashirishning;1
Unigram;hasad;1
Unigram;jigarsoxtangki;1
Unigram;keltirgandan;1
Unigram;jigaridan;1
Unigram;uribsanda;1
Unigram;mojaro;1
Unigram;jonimga;1
Unigram;tega;1
Unigram;bazida;1
Unigram;ketaman;1
Unigram;tashuvchi;1
Unigram;yopish;1
Unigram;keltirilayotgan;1
Unigram;dugonalarimga;1
Unigram;korsatishim;1
Unigram;hayosizlik;1
Unigram;maktbga;1
Unigram;tomonlarda;1
Unigram;kasal;1
Unigram;ortogimni;1
Unigram;taqsin;1
Unigram;bogida;1
Unigram;mashq;1
Unigram;etishib;1
Unigram;ketay;1
Unigram;sabablar;1
Unigram;soramasam;1
Unigram;otamning;1
Unigram;nishontoshida;1
Unigram;qadrdon;1
Unigram;dostini;1
Unigram;kelyapman;1
Unigram;korardi;1
Unigram;tutolmasdan;1
Unigram;hamla;1
Unigram;oti;1
Unigram;manzili;1
Unigram;shoshdiki;1
Unigram;bironta;1
Unigram;ism;1
Unigram;manzil;1
Unigram;tiliga;1
Unigram;rangdan;1
Unigram;rangga;1
Unigram;aldashga;1
Unigram;tutindi;1
Unigram;bunda;1
Unigram;muhim;1
Unigram;kelasi;1
Unigram;boshlarida;1
Unigram;xolamdan;1
Unigram;sorayman;1
Unigram;gapimni;1
Unigram;soray;1
Unigram;korma;1
Unigram;onamga;1
Unigram;chiqarma;1
Unigram;korishishimni;1
Unigram;xohlamaydi;1
Unigram;alday;1
Unigram;olmaysan;1
Unigram;yuragingda;1
Unigram;gazab;1
Unigram;ushlamoqchi;1
Unigram;chontaklarimga;1
Unigram;yashirdim;1
Unigram;otangizning;1
Unigram;ozingizning;1
Unigram;dostlaringiz;1
Unigram;oylasangiz;1
Unigram;qilasiz;1
Unigram;laqmalik;1
Unigram;turli;1
Unigram;bahonalar;1
Unigram;chiqishdan;1
Unigram;tortdim;1
Unigram;qutichalarini;1
Unigram;sinfda;1
Unigram;yirtib;1
Unigram;ichidagilarining;1
Unigram;donasiga;1
Unigram;urmay;1
Unigram;sochib;1
Unigram;haqiqat;1
Unigram;oyday;1
Unigram;ravshan;1
Unigram;atroflarda;1
Unigram;turishi;1
Unigram;kechadan;1
Unigram;pisandalari;1
Unigram;unikiga;1
Unigram;boradi;1
Unigram;yoqlab;1
Unigram;xohlagan;1
Unigram;axloqsizliklarini;1
Unigram;qilishaversin;1
Unigram;ortada;1
Unigram;oyinchoq;1
Unigram;qilishlari;1
Unigram;tomirimni;1
Unigram;sugurardi;1
Unigram;badanimni;1
Unigram;alamimdan;1
Unigram;yubormaslik;1
Unigram;tishlab;1
Unigram;qonatar;1
Unigram;narimonning;1
Unigram;qaerda;1
Unigram;turishini;1
Unigram;uydagilardan;1
Unigram;xotinning;1
Unigram;tilga;1
Unigram;narsaday;1
Unigram;tuyulardi;1
Unigram;borgan;1
Unigram;mehmonlardan;1
Unigram;najmiyaga;1
Unigram;ilgari;1
Unigram;narimondan;1
Unigram;laychani;1
Unigram;hovuzda;1
Unigram;chomiltirgani;1
Unigram;eshitdimu;1
Unigram;chokkalab;1
Unigram;quchogimdan;1
Unigram;fikrim;1
Unigram;qulogimga;1
Unigram;paxta;1
Unigram;tiqib;1
Unigram;qoyibdimi;1
Unigram;sozlardi;1
Unigram;xursandga;1
Unigram;ovozini;1
Unigram;takrorlaydigan;1
Unigram;hammom;1
Unigram;gumbaziga;1
Unigram;takrorladiyu;1
Unigram;ahmoqona;1
Unigram;tarzda;1
Unigram;chorasiz;1
Unigram;zarurat;1
Unigram;hazilmutoyiba;1
Unigram;xonim;1
Unigram;erta;1
Unigram;tegdilarmi;1
Unigram;xabaring;1
Unigram;yoqmi;1
Unigram;qachonlariyu;1
Unigram;injenerga;1
Unigram;tekkan;1
Unigram;besholti;1
Unigram;oydan;1
Unigram;izmirda;1
Unigram;tilakni;1
Unigram;takrorlab;1
Unigram;pirillab;1
Unigram;hovuzga;1
Unigram;bormadim;1
Unigram;chetanlar;1
Unigram;tosiqlari;1
Unigram;sakrab;1
Unigram;gir;1
Unigram;aylana;1
Unigram;taqirdogiga;1
Unigram;malumki;1
Unigram;xolalardan;1
Unigram;molroq;1
Unigram;bermagan;1
Unigram;uylangandan;1
Unigram;dehqonchilik;1
Unigram;qizlari;1
Unigram;qarindoshlarimning;1
Unigram;bolalari;1
Unigram;oramizda;1
Unigram;yoshligimdan;1
Unigram;qolganman;1
Unigram;farqimiz;1
Unigram;kamayib;1
Unigram;gapiraman;1
Unigram;aksim;1
Unigram;shox;1
Unigram;vazmin;1
Unigram;zugmi;1
Unigram;xohlaganini;1
Unigram;qildiradigan;1
Unigram;nasihatlariga;1
Unigram;xohishlariga;1
Unigram;chiqsam;1
Unigram;boysunishga;1
Unigram;halokatiga;1
Unigram;uchradimi;1
Unigram;oshanga;1
Unigram;qul;1
Unigram;yilda;1
Unigram;xolalarimnikida;1
Unigram;taqirdogidan;1
Unigram;xatida;1
Unigram;sizdanku;1
Unigram;umidim;1
Unigram;kanikulida;1
Unigram;yuborsangiz;1
Unigram;oygina;1
Unigram;kutamiz;1
Unigram;bilasizku;1
Unigram;xolamiz;1
Unigram;kelmasa;1
Unigram;pochchasi;1
Unigram;qattiq;1
Unigram;debdi;1
Unigram;taqirdogini;1
Unigram;dunyoning;1
Unigram;burchagida;1
Unigram;hisoblashar;1
Unigram;olis;1
Unigram;yulduzlarga;1
Unigram;qaraganday;1
Unigram;suzishib;1
Unigram;vahima;1
Unigram;huzurlarida;1
Unigram;egilib;1
Unigram;bersalaringiz;1
Unigram;kanikul;1
Unigram;oilalari;1
Unigram;chiqadiganlar;1
Unigram;qaytgandan;1
Unigram;kopirtirib;1
Unigram;maqtanadiganlar;1
Unigram;mundoq;1
Unigram;qadni;1
Unigram;gapirish;1
Unigram;tugiladi;1
Unigram;bulturgi;1
Unigram;savdosiga;1
Unigram;hikoyasi;1
Unigram;qoshilsa;1
Unigram;bormi;1
Unigram;dabdaba;1
Unigram;portfelimni;1
Unigram;olsamu;1
Unigram;romanlarda;1
Unigram;yozilgan;1
Unigram;amerikalik;1
Unigram;yakka;1
Unigram;kemaga;1
Unigram;jonab;1
Unigram;qolsam;1
Unigram;orzumni;1
Unigram;vahimali;1
Unigram;chinqiriq;1
Unigram;qarshilab;1
Unigram;olmasdan;1
Unigram;chiqishimga;1
Unigram;bolmadilar;1
Unigram;qorongida;1
Unigram;panjaradan;1
Unigram;qarama;1
Unigram;kema;1
Unigram;zinapoyalaridan;1
Unigram;tushma;1
Unigram;nasihatlari;1
Unigram;qilishdi;1
Unigram;goyo;1
Unigram;taqirdoqqa;1
Unigram;qatnaydigan;1
Unigram;togoraday;1
Unigram;paroxodning;1
Unigram;transatlantika;1
Unigram;kemalari;1
Unigram;metrli;1
Unigram;zinapoyalari;1
Unigram;kormaganimga;1
Unigram;osibdi;1
Unigram;etilibdi;1
Unigram;betlamaydigan;1
Unigram;kerik;1
Unigram;salobatli;1
Unigram;apoqchapoq;1
Unigram;oshalarga;1
Unigram;qoshilib;1
Unigram;mehmondorchilikka;1
Unigram;ketishardi;1
Unigram;qolganimni;1
Unigram;qiliq;1
Unigram;aytganlari;1
Unigram;harakatlarimga;1
Unigram;xotinlarga;1
Unigram;qochiriqlar;1
Unigram;savollariga;1
Unigram;muloyim;1
Unigram;javoblar;1
Unigram;qilganimda;1
Unigram;oyini;1
Unigram;oynayotgan;1
Unigram;qogirchoqqa;1
Unigram;oxshatardim;1
Unigram;qoshilish;1
Unigram;gurur;1
Unigram;uygotmay;1
Unigram;qolmas;1
Unigram;mehmondorchiliklar;1
Unigram;ochsa;1
Unigram;damlarim;1
Unigram;pochchamning;1
Unigram;uyi;1
Unigram;baland;1
Unigram;qirlikda;1
Unigram;bazi;1
Unigram;joylari;1
Unigram;devorga;1
Unigram;qirdan;1
Unigram;tushishimni;1
Unigram;avvallari;1
Unigram;xavf;1
Unigram;yoqligiga;1
Unigram;ishondi;1
Unigram;qumda;1
Unigram;betida;1
Unigram;yumalatar;1
Unigram;uzoquzoqlarga;1
Unigram;mavsumda;1
Unigram;nashasiz;1
Unigram;otardi;1
Unigram;sathida;1
Unigram;elkan;1
Unigram;nafis;1
Unigram;tuman;1
Unigram;parchasi;1
Unigram;kechki;1
Unigram;paytlarda;1
Unigram;kengayib;1
Unigram;shoppayib;1
Unigram;tahlikani;1
Unigram;oldindan;1
Unigram;qoyalarni;1
Unigram;qahqahalarim;1
Unigram;gurillatar;1
Unigram;tushdigu;1
Unigram;uzoqdagi;1
Unigram;maqsadimiz;1
Unigram;burunni;1
Unigram;hosil;1
Unigram;qoyalar;1
Unigram;orqasidagi;1
Unigram;pana;1
Unigram;qoltiqqa;1
Unigram;borish;1
Unigram;berk;1
Unigram;kiyimlarimizni;1
Unigram;tushishdan;1
Unigram;meniku;1
Unigram;sevintirdiya;1
Unigram;xonimcha;1
Unigram;tuflilari;1
Unigram;paypoqlarini;1
Unigram;echmasligini;1
Unigram;bilganim;1
Unigram;kel;1
Unigram;opichib;1
Unigram;qoyaman;1
Unigram;unamadi;1
Unigram;kapkatta;1
Unigram;otasan;1
Unigram;yoshiga;1
Unigram;menikidan;1
Unigram;otishga;1
Unigram;etmaydi;1
Unigram;oylaganda;1
Unigram;yaqinlashib;1
Unigram;tajribada;1
Unigram;kotara;1
Unigram;marra;1
Unigram;bizniki;1
Unigram;boldirlaridan;1
Unigram;birikki;1
Unigram;odimlik;1
Unigram;sinov;1
Unigram;oyladi;1
Unigram;kotarasan;1
Unigram;oyoqlarim;1
Unigram;kechib;1
Unigram;ketganimni;1
Unigram;dod;1
Unigram;solguday;1
Unigram;qushday;1
Unigram;engilsan;1
Unigram;tipirchilaydigan;1
Unigram;shaloplab;1
Unigram;ikkovimizning;1
Unigram;shorimiz;1
Unigram;quriydi;1
Unigram;tek;1
Unigram;esonomon;1
Unigram;rangi;1
Unigram;churq;1
Unigram;etguday;1
Unigram;posongisini;1
Unigram;qoyishdan;1
Unigram;sochlarimga;1
Unigram;yopishib;1
Unigram;suvda;1
Unigram;jar;1
Unigram;yoqasidan;1
Unigram;otayotganday;1
Unigram;quchogimda;1
Unigram;qimirlashga;1
Unigram;etganda;1
Unigram;kordik;1
Unigram;suvdan;1
Unigram;qayiqcha;1
Unigram;ovqat;1
Unigram;eb;1
Unigram;uchta;1
Unigram;sindiradiganday;1
Unigram;murodingga;1
Unigram;etdingmi;1
Unigram;pichirlab;1
Unigram;eyishmaydiku;1
Unigram;ahvolimiz;1
Unigram;tizzamning;1
Unigram;kozlarigacha;1
Unigram;boldirlarim;1
Unigram;qolda;1
Unigram;paypoqlarim;1
Unigram;korinadigan;1
Unigram;supurgidan;1
Unigram;qochgan;1
Unigram;orgimchakdek;1
Unigram;ingichka;1
Unigram;boldirlari;1
Unigram;aybday;1
Unigram;tuyuldi;1
Unigram;yollarni;1
Unigram;ketgani;1
Unigram;tomonlarida;1
Unigram;qachon;1
Unigram;tutishganini;1
Unigram;safsatalar;1
Unigram;baliqchilarning;1
Unigram;ikkitasi;1
Unigram;yigirma;1
Unigram;ortiqroq;1
Unigram;yoshlardagi;1
Unigram;yigitu;1
Unigram;soqolli;1
Unigram;yigitlar;1
Unigram;uyatchan;1
Unigram;javobni;1
Unigram;gapdonlikni;1
Unigram;korarkan;1
Unigram;kimligimni;1
Unigram;savdogar;1
Unigram;amakimnikiga;1
Unigram;sudramoqchi;1
Unigram;oldinga;1
Unigram;qilding;1
Unigram;koyir;1
Unigram;istambuldagi;1
Unigram;tilingni;1
Unigram;tiy;1
Unigram;vaqillama;1
Unigram;odamlari;1
Unigram;giybatchi;1
Unigram;tayinlashuvdida;1
Unigram;musulmon;1
Unigram;boshinigina;1
Unigram;sonini;1
Unigram;deyishmasin;1
Unigram;ahamiyatsiz;1
Unigram;yasadi;1
Unigram;qoltiqlashib;1
Unigram;yurganimizda;1
Unigram;orqamizga;1
Unigram;tushganini;1
Unigram;talim;1
Unigram;berayotgan;1
Unigram;xudoning;1
Unigram;dalasiga;1
Unigram;boriladigan;1
Unigram;ketganday;1
Unigram;boribkelar;1
Unigram;otayotganda;1
Unigram;shundayin;1
Unigram;avzodaki;1
Unigram;halizamon;1
Unigram;gaplashadi;1
Unigram;oylaysan;1
Unigram;oynataoynata;1
Unigram;devor;1
Unigram;chetidagi;1
Unigram;ketgandan;1
Unigram;sekingina;1
Unigram;kuldimu;1
Unigram;tomogimni;1
Unigram;qirib;1
Unigram;tushundik;1
Unigram;demoqchimanki;1
Unigram;qizcha;1
Unigram;emasmiz;1
Unigram;yaxshigina;1
Unigram;jigarsoxtaligingiz;1
Unigram;meningmi;1
Unigram;mensib;1
Unigram;darajasiga;1
Unigram;tushsangiz;1
Unigram;ilhaq;1
Unigram;oylaysanmi;1
Unigram;oylamaslik;1
Unigram;tomtoq;1
Unigram;safargi;1
Unigram;kulgisida;1
Unigram;iztirob;1
Unigram;jonginam;1
Unigram;atrofimizda;1
Unigram;parvona;1
Unigram;nahotki;1
Unigram;kozlarim;1
Unigram;moshday;1
Unigram;ochildi;1
Unigram;kelmasdan;1
Unigram;korardim;1
Unigram;quvmay;1
Unigram;ovqatdan;1
Unigram;darding;1
Unigram;gapirmaysan;1
Unigram;ikkilanib;1
Unigram;kunduzi;1
Unigram;gapingni;1
Unigram;chiqara;1
Unigram;olmayapman;1
Unigram;xijil;1
Unigram;devdim;1
Unigram;yumshoqqina;1
Unigram;kuygulik;1
Unigram;jovdiratib;1
Unigram;mungli;1
Unigram;xunukmisan;1
Unigram;erkalab;1
Unigram;asta;1
Unigram;urdi;1
Unigram;xunuk;1
Unigram;emasman;1
Unigram;ortachaman;1
Unigram;deyayinu;1
Unigram;gapni;1
Unigram;qilaylik;1
Unigram;kelsak;1
Unigram;yoshing;1
Unigram;hushini;1
Unigram;boryapsan;1
Unigram;elkasiga;1
Unigram;opmoqchiday;1
Unigram;burnimni;1
Unigram;burniga;1
Unigram;taqab;1
Unigram;ortacha;1
Unigram;deyayligu;1
Unigram;masalani;1
Unigram;bitiraylik;1
Unigram;qiyalikning;1
Unigram;toplab;1
Unigram;qoshildi;1
Unigram;boyaqish;1
Unigram;otishni;1
Unigram;bilmasdi;1
Unigram;quvvati;1
Unigram;toshlar;1
Unigram;osmonda;1
Unigram;korinmay;1
Unigram;fosforday;1
Unigram;yaltirab;1
Unigram;uniki;1
Unigram;kulgili;1
Unigram;qirgoq;1
Unigram;toshlariga;1
Unigram;urilar;1
Unigram;etakdagi;1
Unigram;qumlarga;1
Unigram;tushardi;1
Unigram;ichagimiz;1
Unigram;uzulguday;1
Unigram;kular;1
Unigram;deysiz;1
Unigram;yogdusiga;1
Unigram;chomilgan;1
Unigram;bagishlangan;1
Unigram;ilhomi;1
Unigram;shugina;1
Unigram;bolmasligi;1
Unigram;erimga;1
